Device Time, G(x), G(y), G(z), G(calibrated),
28-3-2014 12:34:40.148,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:41.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:42.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:43.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:44.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:45.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:46.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:47.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:48.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:49.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:50.148,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:51.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:52.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:53.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:54.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:55.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:56.147,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:57.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:58.155,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:34:59.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:00.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:01.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:02.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:03.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:04.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:05.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:06.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:07.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:08.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:09.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:10.147,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:11.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:12.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:13.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:14.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:15.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:16.157,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:17.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:18.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:19.158,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:20.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:21.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:22.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:23.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:24.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:25.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:26.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:27.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:28.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:29.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:30.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:31.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:32.147,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:33.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:34.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:35.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:36.147,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:37.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:38.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:39.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:40.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:41.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:42.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:43.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:44.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:45.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:46.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:47.148,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:48.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:49.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:50.149,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:51.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:52.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:53.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:54.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:55.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:56.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:57.148,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:58.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:35:59.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:00.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:01.147,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:02.147,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:03.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:04.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:05.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:06.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:07.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:08.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:09.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:10.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:11.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:12.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:13.147,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:14.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:15.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:16.147,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:17.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:18.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:19.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:20.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:21.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:22.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:23.155,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:24.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:25.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:26.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:27.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:28.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:29.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:30.148,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:31.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:32.147,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:33.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:34.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:35.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:36.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:37.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:38.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:39.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:40.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:41.153,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:42.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:43.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:44.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:45.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:46.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:47.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:48.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:49.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:50.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:51.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:52.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:53.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:54.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:55.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:56.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:57.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:58.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:36:59.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:00.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:01.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:02.148,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:03.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:04.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:05.164,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:06.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:07.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:08.148,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:09.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:10.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:11.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:12.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:13.148,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:14.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:15.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:16.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:17.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:18.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:19.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:20.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:21.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:22.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:23.147,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:24.147,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:25.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:26.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:27.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:28.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:29.147,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:30.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:31.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:32.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:33.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:34.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:35.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:36.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:37.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:38.146,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:39.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:40.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:41.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:42.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:43.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:44.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:45.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:46.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:47.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:48.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:49.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:50.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:51.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:52.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:53.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:54.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:55.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:56.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:57.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:58.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:37:59.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:00.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:01.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:02.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:03.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:04.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:05.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:06.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:07.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:08.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:09.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:10.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:11.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:12.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:13.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:14.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:15.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:16.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:17.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:18.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:19.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:20.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:21.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:22.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:23.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:24.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:25.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:26.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:27.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:28.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:29.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:30.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:31.149,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:32.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:33.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:34.149,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:35.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:36.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:37.148,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:38.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:39.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:40.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:41.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:42.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:43.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:44.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:45.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:46.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:47.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:48.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:49.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:50.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:51.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:52.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:53.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:54.148,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:55.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:56.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:57.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:58.150,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:38:59.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:39:00.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:39:01.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:39:02.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:39:03.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:39:04.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:39:05.145,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:39:06.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:39:07.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:39:08.144,0.04,7.67000008,6.3499999,0.0340417,
28-3-2014 12:39:09.145,0.04,7.67000008,6.3499999,0.0340417,
